,channels,gts,has_logo,listed,name_length,num_payouts,sale_duration2,user_age,user_type,US_ind,delivery_ind,org_desc_ind,org_fb_ind,org_twitter_ind,payee_name_ind,venue_US_ind,fraud,hour_user_created,hour_event_created,diff_event_user (hours),naive_bayes_name,naive_bayes_descr,name_pct_upper
8710,8,229.39,1,1,48,1,84,882,4,0,1,1,1,1,0,0,0,8,9,21169.0213889,0,0,0.0540540540541
8711,8,196.64,1,1,62,9,22,1183,4,0,0,1,1,0,0,0,0,15,13,28389.8033333,0,0,0.0588235294118
8712,5,119.13,1,1,50,4,24,203,3,1,0,0,0,0,0,1,0,19,4,4880.25055556,0,0,1.0
8713,5,134568.94,1,1,22,53,101,902,3,1,1,0,1,1,1,1,0,16,6,21662.1058333,0,0,0.157894736842
8714,13,16.82,1,1,42,140,3,847,3,1,1,0,0,0,0,1,0,19,3,20335.6188889,0,0,0.318181818182
8715,10,637.7,1,1,59,978,9,1380,3,1,1,1,1,1,0,1,0,21,2,33125.1936111,0,0,0.466666666667
8716,4,30.0,1,1,60,11,12,339,4,1,0,0,1,1,0,1,0,3,6,8139.15166667,0,0,0.102040816327
8717,6,663.41,1,1,45,40,10,388,3,0,1,0,1,0,0,0,0,14,11,9308.76194444,0,0,0.128205128205
8718,0,203.73,1,0,59,17,9,147,3,0,0,0,1,1,0,0,0,8,12,3531.57,0,0,0.16
8719,0,302.29,1,0,40,0,11,306,4,0,0,0,0,0,0,0,0,6,13,7327.28333333,0,0,0.208333333333
8720,0,2000.0,1,0,23,0,36,155,4,1,1,0,0,0,1,0,0,16,14,3717.91638889,0,0,0.142857142857
8721,11,1044.69,1,1,59,29,68,354,3,0,1,1,0,1,0,0,0,14,8,8490.19388889,0,0,0.0192307692308
8722,11,1259.92,1,1,71,1,134,274,3,0,0,1,0,0,0,0,0,11,11,6576.29027778,0,0,1.0
8723,12,1107.29,1,1,8,0,1,0,1,0,0,0,0,0,0,0,1,11,11,0.000277777777778,0,0,0.285714285714
8724,8,206.38,1,1,45,20,87,154,4,1,1,1,1,1,0,1,0,20,18,3694.33833333,0,0,0.275862068966
8725,5,299.0,1,1,59,0,18,93,4,1,0,1,0,0,1,1,0,7,19,2243.95333333,0,0,0.212765957447
8726,11,2875.02,1,1,40,2,81,681,1,1,1,0,1,1,1,1,0,16,3,16355.4483333,0,0,0.258064516129
8727,5,302.76,1,1,11,28,12,543,3,1,0,0,1,1,0,1,0,0,23,13031.185,0,0,1.0
8728,11,5913.81,0,1,74,1,188,0,1,1,0,0,1,0,1,1,0,23,23,0.000277777777778,0,0,0.161290322581
8729,5,57.7,1,1,28,28,6,543,3,1,0,0,1,1,0,1,0,0,23,13031.44,0,0,0.222222222222
8730,8,70.0,1,1,83,1,52,181,3,1,1,0,0,0,0,1,0,0,2,4346.10527778,0,0,0.235294117647
8731,5,198.65,1,1,23,0,407,0,3,0,0,1,1,1,0,0,0,9,9,0.000555555555556,0,0,0.1875
8732,6,102.93,1,1,98,182,33,363,3,1,1,1,1,1,0,1,0,22,21,8711.26388889,0,0,0.611111111111
8733,8,301.59,1,1,67,36,76,1479,3,0,1,0,0,0,0,0,0,10,13,35499.1913889,0,0,0.142857142857
8734,5,369.28,1,1,12,2,26,131,3,1,0,1,1,1,0,1,0,12,19,3151.13305556,0,0,0.181818181818
8735,11,44.97,1,1,20,0,44,31,5,0,0,1,0,0,0,0,0,8,8,744.497777778,0,0,0.235294117647
8736,11,22.09,1,1,132,0,6,0,1,1,0,1,1,0,0,1,0,15,15,0.000277777777778,0,0,0.0446428571429
8737,5,1679.88,1,1,45,3,105,271,3,0,0,0,0,0,0,0,0,19,16,6501.08722222,0,0,0.2
8738,0,3470.94,1,0,28,14,27,1565,3,1,1,1,1,1,1,1,0,22,16,37554.1991667,0,0,0.153846153846
8739,0,0.0,0,1,10,0,1,1,1,0,0,0,0,0,0,0,1,0,19,18.2647222222,0,0,0.0
8740,11,8294.47,1,1,48,0,21,33,1,0,0,1,0,0,0,1,1,10,3,808.788888889,0,0,0.15
8741,5,117.07,1,1,68,20,172,605,4,1,0,1,1,1,1,1,0,22,19,14516.9191667,0,0,0.125
8742,6,690.85,1,1,20,0,30,723,4,0,1,0,1,1,0,0,0,20,0,17355.49,0,0,0.176470588235
8743,8,688.44,1,1,21,2,27,81,4,1,0,1,1,0,0,1,0,4,23,1938.51277778,0,0,0.368421052632
8744,5,5277.41,0,1,24,0,45,0,1,0,1,0,0,0,0,0,0,17,17,0.000277777777778,0,0,0.190476190476
8745,5,1109.76,1,1,48,25,10,324,3,1,0,0,0,0,0,0,0,20,17,7773.18111111,0,0,0.116279069767
8746,8,85.0,1,1,38,54,37,525,4,1,1,1,1,1,0,1,0,17,17,12600.3886111,0,0,0.272727272727
8747,5,246.08,1,1,54,4,39,245,3,0,0,1,1,1,0,0,0,19,17,5878.00805556,0,0,0.127659574468
8748,4,606.72,1,1,38,20,69,238,3,1,1,1,1,1,0,1,0,23,13,5701.94305556,0,0,0.178571428571
8749,11,1137.6,1,0,28,0,45,786,4,1,1,0,0,0,0,0,0,23,12,18852.7425,0,0,0.130434782609
8750,5,367.3,1,1,28,13,30,209,3,1,0,1,1,1,0,1,0,17,13,5012.49444444,0,0,0.12
8751,0,159.24,1,1,33,98,0,632,4,1,0,0,0,0,1,1,0,18,16,15166.1163889,0,0,0.153846153846
8752,0,2129.3,1,0,45,0,227,0,3,1,1,0,1,0,1,1,0,16,16,0.000555555555556,0,0,0.333333333333
8753,11,2301.1,1,1,67,0,64,181,4,1,1,1,0,0,1,1,0,1,17,4335.25583333,0,0,0.2
8754,8,95.94,1,1,13,5,68,610,3,1,1,1,1,0,1,0,0,11,17,14645.4630556,0,0,0.272727272727
8755,4,1178.71,1,1,40,0,36,102,3,1,0,1,1,1,0,1,0,7,20,2461.74472222,0,0,0.30303030303
8756,11,72.22,1,1,44,0,30,735,3,0,1,0,1,1,0,0,0,4,7,17618.6988889,0,0,0.153846153846
8757,11,1270.38,1,1,35,1,64,30,1,0,1,1,0,1,0,0,0,14,18,723.781666667,0,0,0.125
8758,6,298.21,1,0,91,51,24,458,3,0,1,0,0,0,0,0,0,14,9,10987.2408333,0,0,0.222222222222
8759,6,4669.48,1,1,30,0,3,7,1,0,0,1,0,0,0,0,1,18,11,160.376111111,0,0,0.192307692308
8760,5,127.53,1,1,13,2,11,79,3,0,0,1,0,1,0,0,0,21,17,1891.49638889,0,0,0.3
8761,5,1808.31,1,1,37,53,22,670,3,0,0,1,1,1,0,0,0,0,0,16080.0833333,0,0,0.161290322581
8762,6,1245.88,1,1,6,0,38,1055,4,1,0,1,0,1,0,1,0,1,0,25319.5119444,0,0,0.333333333333
8763,0,324.25,1,0,30,2,0,236,4,1,0,0,0,0,0,0,0,13,10,5661.48777778,0,0,0.24
8764,8,5303.93,1,1,65,6,23,570,4,0,0,1,0,1,0,0,0,21,1,13684.3644444,0,0,0.0877192982456
8765,0,2069.6,1,0,35,0,3,165,4,1,0,0,0,0,0,1,1,20,1,3964.62,0,0,0.0967741935484
8766,5,2169.03,0,1,22,0,1,4,1,0,0,0,0,0,0,0,1,16,11,91.2647222222,0,0,0.166666666667
8767,6,677.91,1,1,59,0,23,1,1,1,0,0,0,0,0,1,0,18,15,20.9205555556,0,0,0.204545454545
8768,0,1940.58,0,0,60,5,40,524,4,0,1,0,0,0,0,0,0,17,17,12576.0116667,0,0,0.142857142857
8769,6,46.16,1,1,41,0,12,0,1,1,0,1,1,0,1,1,0,22,2,3.13361111111,0,0,0.166666666667
8770,11,3532.77,0,1,213,0,36,551,4,0,1,1,1,1,0,0,0,7,9,13226.2219444,0,0,0.18125
8771,6,228.48,1,1,46,11,15,1248,1,1,0,1,0,0,0,1,0,0,10,29937.3833333,0,0,1.0
8772,12,235.0,1,1,103,199,0,378,3,1,1,0,0,0,1,1,0,14,14,9071.84416667,0,0,0.208333333333
8773,5,160.24,1,1,25,0,69,91,1,1,0,0,0,0,0,1,0,21,4,2190.92861111,0,0,0.190476190476
8774,4,145.35,1,1,27,0,27,0,1,0,0,1,1,1,0,0,0,7,7,0.000277777777778,0,0,0.166666666667
8775,0,75.0,1,0,16,0,7,0,1,1,0,0,0,0,0,0,0,22,22,0.000555555555556,0,0,0.2
8776,5,1009.49,1,1,54,2,34,248,3,1,0,1,1,1,0,1,0,9,3,5970.25861111,0,0,0.322580645161
8777,6,309.26,1,1,24,1,18,148,1,1,0,1,0,0,1,1,0,17,5,3564.54666667,0,0,0.190476190476
8778,0,313.1,1,0,71,0,182,0,1,0,0,1,0,0,0,0,0,15,15,0.669166666667,0,0,0.192307692308
8779,8,453.16,1,0,27,19,126,664,3,0,1,1,1,1,0,0,0,1,22,15933.4436111,0,0,0.125
8780,8,310.79,1,1,72,3,225,903,4,0,0,0,0,0,0,0,0,19,19,21671.97,0,0,0.15
8781,6,958.72,1,1,16,4,54,591,1,1,0,0,0,0,0,1,0,20,17,14180.3977778,0,0,0.461538461538
8782,0,63.72,1,0,29,0,15,0,3,0,0,1,1,1,0,0,0,19,19,0.000555555555556,0,0,0.227272727273
8783,8,5025.0,1,1,34,0,160,0,1,1,1,0,0,0,0,1,0,19,19,0.000555555555556,0,0,0.133333333333
8784,8,1338.89,1,1,53,0,106,315,4,1,0,0,0,0,1,1,0,23,20,7556.55944444,0,0,0.133333333333
8785,11,4276.33,1,1,40,0,84,261,4,0,0,1,0,0,1,1,0,21,15,6258.21361111,0,0,0.142857142857
8786,8,6712.32,1,1,14,0,216,0,1,0,1,0,1,0,0,0,0,22,22,0.000555555555556,0,0,0.153846153846
8787,11,186.83,1,1,66,18,137,1058,3,0,1,1,0,0,0,0,0,15,20,25397.8005556,0,0,0.0925925925926
8788,5,273.7,1,1,45,9,8,605,1,1,0,0,0,0,1,1,0,15,21,14525.8569444,0,0,0.333333333333
8789,11,950.0,1,0,43,0,86,0,1,1,1,1,0,0,0,1,0,21,21,0.000277777777778,0,0,0.205882352941
8790,4,901.65,1,1,53,6,68,57,1,0,0,0,1,1,0,0,0,15,21,1374.01083333,0,0,0.152173913043
8791,8,250.0,1,1,25,10,62,938,3,1,1,1,1,0,1,1,0,16,15,22511.2683333,0,0,0.130434782609
8792,5,285.0,1,1,36,2,290,280,3,1,1,0,1,0,0,1,0,13,21,6728.14083333,0,0,0.153846153846
8793,6,733.92,1,1,28,0,27,50,1,1,0,0,0,0,1,1,0,22,22,1199.13111111,0,0,0.222222222222
8794,0,311.56,1,0,55,66,18,1765,1,0,1,0,0,0,0,0,0,15,8,42353.4711111,0,0,0.166666666667
8795,8,628.58,0,1,24,1,41,437,1,0,0,1,1,1,0,0,0,17,11,10481.8325,0,0,0.136363636364
8796,5,220.9,1,1,79,2,15,228,1,1,0,0,1,1,0,1,0,6,7,5472.92027778,0,0,1.0
8797,5,593.98,1,1,77,1,76,102,1,0,0,0,0,0,0,0,0,13,9,2444.15027778,0,0,0.15625
8798,8,881.28,1,1,58,32,41,828,4,1,1,1,0,0,0,1,0,17,19,19873.7483333,0,0,0.111111111111
8799,11,2364.64,0,1,17,1,42,140,1,0,0,0,0,0,0,0,0,13,20,3366.81972222,0,0,0.166666666667
8800,11,45213.3,1,1,20,10,68,811,3,0,1,1,1,1,0,0,0,15,18,19466.8136111,0,0,0.3125
8801,8,3677.68,1,1,59,0,8,16,1,0,0,1,0,0,0,0,1,13,0,395.453055556,0,0,1.0
8802,11,210.0,1,1,53,19,20,1077,3,1,1,0,0,0,1,1,0,16,20,25852.4727778,0,0,0.159090909091
8803,8,1530.0,1,1,87,40,98,989,3,1,1,1,0,0,1,1,0,16,21,23741.1072222,0,0,0.169491525424
8804,4,2276.94,1,1,29,1,4,1289,1,1,0,0,0,0,0,1,0,16,23,30943.4541667,0,0,0.227272727273
8805,0,1854.0,1,0,61,0,27,1519,4,1,0,1,0,0,0,1,0,20,23,36459.1047222,0,0,0.4
8806,11,25.14,1,0,11,0,71,85,1,0,0,0,0,0,1,0,0,19,19,2039.99777778,0,0,0.222222222222
8807,4,289.16,1,1,16,8,30,148,3,0,0,1,0,0,0,0,0,17,19,3554.08805556,0,0,0.133333333333
8808,8,94.22,1,1,22,13,17,144,3,0,1,1,0,0,0,0,0,2,2,3455.72638889,0,0,0.157894736842
8809,6,4700.0,1,1,21,1,35,66,3,1,1,0,0,0,1,1,0,21,21,1584.08083333,0,0,0.157894736842
8810,6,3511.14,1,1,45,60,31,1372,4,0,1,1,1,1,0,0,0,15,21,32933.9522222,0,0,0.216216216216
8811,4,1986.74,1,1,44,2,28,492,4,1,0,0,0,0,1,1,0,23,21,11806.3575,0,0,0.128205128205
8812,8,400.25,1,1,23,0,2,1133,4,1,0,0,0,0,0,0,0,20,22,27193.7227778,0,0,0.142857142857
8813,5,449.39,1,1,44,7,35,320,3,0,0,1,0,0,0,0,0,23,17,7674.05972222,0,0,0.135135135135
8814,12,1653.04,0,1,16,2,18,87,1,1,0,1,1,0,1,1,0,20,21,2089.81777778,0,0,0.142857142857
8815,11,6997.69,1,1,19,3,49,1214,4,1,1,1,1,1,0,1,0,14,22,29143.6697222,0,0,0.117647058824
8816,5,2741.45,1,1,41,42,233,293,3,1,1,0,1,1,0,1,0,15,22,7038.71666667,0,0,1.0
8817,12,94.32,1,1,22,32,102,385,1,1,0,0,1,1,0,1,0,20,5,9248.91944444,0,0,0.157894736842
8818,5,141.45,1,1,48,7,54,189,1,0,1,1,1,1,0,0,0,5,4,4534.85944444,0,0,0.146341463415
8819,12,2233.23,1,1,10,4,32,475,3,0,0,0,1,1,0,0,0,21,19,11398.2925,0,0,0.125
8820,6,1591.14,1,1,54,1,9,54,3,1,0,0,1,1,1,1,0,7,23,1287.66305556,0,0,0.2
8821,4,8424.99,1,1,8,3,45,780,3,0,0,0,1,1,0,0,0,0,20,18716.0194444,0,0,0.333333333333
8822,0,5880.0,1,0,17,0,30,134,3,1,1,0,0,0,1,1,0,16,0,3224.71888889,0,0,0.25
8823,5,22.09,1,1,120,0,27,859,4,1,0,1,1,1,0,1,0,19,23,20620.0783333,0,0,0.988505747126
8824,8,290.9,1,1,62,0,37,0,3,0,1,1,0,0,0,0,0,16,17,0.502222222222,0,0,0.0392156862745
8825,5,52.69,1,1,48,0,60,73,3,1,0,0,1,1,0,1,0,20,16,1748.07611111,0,0,0.2
8826,0,16912.61,1,1,25,4,77,1322,3,0,1,0,0,0,0,0,0,10,12,31730.4755556,0,0,0.166666666667
8827,11,1847.92,1,0,30,2,15,612,3,0,1,1,1,1,0,0,0,12,13,14689.0472222,0,0,0.107142857143
8828,6,445.0,1,1,41,42,-24,334,3,1,1,1,1,1,0,1,0,20,14,8010.20416667,0,0,0.1875
8829,6,66.27,1,1,33,1,30,305,1,1,0,1,1,1,0,1,0,0,14,7310.80444444,0,0,0.133333333333
8830,10,37020.33,1,1,34,0,120,318,4,1,1,0,1,0,0,1,0,3,14,7619.88277778,0,0,0.259259259259
8831,0,1017.72,0,1,64,0,38,717,4,1,0,0,0,0,0,1,0,2,17,17198.5280556,0,0,0.188679245283
8832,5,971.95,1,1,28,1,60,39,1,0,0,0,1,1,0,0,0,9,14,940.391111111,0,0,0.173913043478
8833,0,15.0,1,1,44,1,170,251,4,1,0,0,0,0,0,0,0,21,0,6027.20444444,0,0,0.28125
8834,5,111.62,1,1,17,0,64,0,3,1,0,1,1,1,0,1,0,1,1,0.000277777777778,0,0,0.1875
8835,11,195.0,1,1,44,0,71,0,1,1,0,1,0,0,1,1,0,17,17,0.0566666666667,0,0,0.1
8836,8,13.59,1,1,75,2,24,6,3,1,1,1,1,1,0,0,0,4,23,138.322222222,0,0,0.150943396226
8837,5,540.1,1,1,70,3,29,906,4,0,0,1,0,0,0,0,0,7,5,21766.045,0,0,0.203703703704
8838,10,5700.0,1,0,50,10,41,340,3,1,1,1,1,1,1,1,0,17,20,8162.9175,0,0,0.263157894737
8839,11,359.04,1,1,41,0,30,95,4,1,0,1,0,0,0,1,0,3,21,2273.66361111,0,0,0.233333333333
8840,11,121.51,1,1,18,0,20,246,3,0,0,0,0,0,0,0,0,10,21,5914.87027778,0,0,0.1875
8841,8,10765.8,1,1,33,0,56,1085,3,0,0,0,0,0,0,0,0,9,15,26045.5466667,0,0,0.153846153846
8842,5,2537.69,1,1,20,0,11,0,1,0,0,0,0,0,0,0,0,15,16,1.37361111111,0,0,1.0
8843,5,175.0,1,1,88,5,29,369,3,1,1,1,0,0,1,1,0,22,4,8862.58583333,0,0,0.146666666667
8844,11,1192.86,1,1,39,3,33,902,4,1,1,1,0,1,0,1,0,23,5,21654.2819444,0,0,0.34375
8845,0,4404.15,0,1,70,2,52,988,3,0,1,1,1,1,0,0,0,1,6,23716.8216667,0,0,0.107142857143
8846,0,500.0,1,1,17,0,92,0,3,1,0,0,0,0,0,0,0,0,1,1.27083333333,0,0,0.1875
8847,5,14.4,1,1,33,1,77,1504,3,0,1,1,0,0,0,0,0,5,3,36094.5525,0,0,0.153846153846
8848,13,706.88,1,0,24,29,30,136,3,1,1,1,1,1,0,0,0,22,20,3262.03944444,0,0,0.6
8849,0,84.0,0,1,24,512,28,712,3,1,0,1,0,0,0,1,0,23,20,17084.4744444,0,0,0.615384615385
8850,11,1775.0,1,1,50,0,45,25,3,1,1,1,1,0,1,1,0,18,20,602.208055556,0,0,0.209302325581
8851,5,154.63,1,0,43,5,12,160,3,1,1,0,1,1,0,1,0,20,21,3840.88,0,0,0.212121212121
8852,5,406.93,1,1,14,0,26,0,1,1,0,0,1,1,1,1,0,21,21,0.113333333333,0,0,1.0
8853,12,17.49,1,1,14,20,69,576,3,0,0,1,1,1,0,0,0,10,13,13827.5780556,0,0,0.166666666667
8854,5,107.48,1,1,41,0,61,0,1,1,0,1,0,0,0,1,0,7,7,0.811111111111,0,0,0.939393939394
8855,5,259.83,0,1,41,7,43,321,3,0,1,0,0,0,0,0,0,11,10,7702.70888889,0,0,0.138888888889
8856,4,122.96,1,1,41,0,18,0,1,0,1,0,0,0,0,0,0,16,16,0.000277777777778,0,0,0.206896551724
8857,0,15.0,0,0,41,0,31,0,3,0,0,1,0,0,1,1,0,20,20,0.00138888888889,0,0,0.166666666667
8858,8,95.0,0,1,84,0,40,7,3,1,0,1,0,0,0,1,0,23,16,160.830555556,0,0,0.140845070423
8859,0,367.02,1,1,58,1,82,395,3,0,0,0,0,0,0,0,0,9,16,9486.77083333,0,0,0.0943396226415
8860,0,585.28,1,1,19,114,129,485,3,1,1,0,1,1,0,1,0,23,18,11635.5025,0,0,1.0
8861,0,345.0,1,0,39,29,36,1144,3,1,0,0,0,0,1,1,0,12,19,27462.2777778,0,0,0.205882352941
8862,6,663.31,1,1,34,46,118,29,4,0,1,1,1,1,0,0,0,11,21,705.909444444,0,0,0.24
8863,0,25.14,0,1,30,5,39,147,3,1,0,1,1,0,0,0,0,1,16,3518.79361111,0,0,0.318181818182
8864,0,176.72,0,0,37,0,1,922,4,1,0,1,1,1,0,1,0,22,15,22121.0858333,0,0,0.151515151515
8865,11,3242.31,1,1,34,0,85,0,1,0,0,1,0,0,0,0,0,10,10,0.000277777777778,0,0,0.137931034483
8866,13,2487.04,1,1,14,0,32,0,3,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0.25
8867,5,993.7,1,1,33,1,37,60,3,0,1,1,1,1,0,0,0,13,12,1439.24972222,0,0,0.16
8868,11,73.26,1,1,26,1,38,173,3,0,0,1,0,0,0,0,0,14,12,4150.25777778,0,0,0.181818181818
8869,8,2100.0,1,1,75,287,143,687,3,1,1,1,1,1,0,1,0,16,21,16492.4297222,0,0,0.161290322581
8870,8,1500.61,1,1,52,12,113,438,3,0,1,0,0,0,0,0,0,13,13,10511.9758333,0,0,0.317073170732
8871,8,238.37,1,0,42,94,140,935,4,1,1,1,0,0,0,1,0,1,17,22431.8122222,0,0,0.176470588235
8872,8,7309.54,1,1,53,3,60,289,4,0,1,1,0,1,0,0,0,9,8,6935.27166667,0,0,0.159090909091
8873,5,1023.79,1,1,30,5,25,388,1,1,0,0,0,0,0,1,0,4,1,9308.665,0,0,0.304347826087
8874,0,0.0,1,1,0,0,41,1029,3,1,0,0,0,0,0,0,1,11,2,24711.2661111,0,0,0.246598683788
8875,5,1454.15,1,1,23,0,3,0,1,0,0,0,0,0,0,1,1,13,13,0.00111111111111,0,0,0.0
8876,0,180.0,0,0,52,5,172,1174,3,1,1,1,1,0,1,1,0,21,15,28170.0005556,0,0,0.0212765957447
8877,0,15740.49,1,1,39,2,114,0,3,1,0,0,1,0,1,1,0,20,20,0.000277777777778,0,0,0.2
8878,8,107.48,1,1,31,40,45,364,3,1,0,1,1,1,0,1,0,10,22,8747.74527778,0,0,0.0
8879,11,6292.77,1,1,37,0,147,47,4,0,1,0,0,0,0,0,0,0,13,1117.51138889,0,0,0.233333333333
8880,8,460.0,1,1,13,1,27,45,3,1,1,0,1,1,1,1,0,1,0,1078.835,0,0,0.571428571429
8881,0,331.12,1,1,51,6,19,732,4,1,0,1,1,1,1,1,0,18,19,17569.3291667,0,0,0.0227272727273
8882,6,9.43,1,1,54,46,34,528,3,1,0,0,1,1,0,1,0,14,20,12677.4519444,0,0,0.25
8883,11,302.5,1,1,22,0,52,0,1,1,1,0,1,1,0,1,0,16,16,0.0133333333333,0,0,1.0
8884,8,261.12,1,1,43,223,80,413,4,1,1,1,1,1,0,1,0,20,16,9908.70555556,0,0,0.24
8885,0,1911.91,1,0,33,2,17,16,3,1,1,1,1,0,0,1,0,22,16,378.647777778,0,0,0.166666666667
8886,5,67.28,1,1,25,0,7,0,1,1,1,0,0,0,0,1,0,16,16,0.00138888888889,0,0,0.2
8887,8,270.0,1,1,20,0,24,126,3,1,0,1,1,0,0,1,0,17,14,3021.23555556,0,0,0.105263157895
8888,5,261.12,1,1,41,3,6,156,3,1,0,1,1,0,0,1,0,7,19,3731.8425,0,0,0.205882352941
8889,10,678.8,1,1,73,1298,42,1664,3,1,1,1,1,1,0,1,0,21,20,39935.4852778,0,0,0.263157894737
8890,0,0.0,0,1,0,0,40,37,3,0,0,0,0,0,0,0,1,16,17,888.239166667,0,0,0.246598683788
8891,12,3361.86,1,1,40,63,39,676,4,1,1,1,1,0,0,1,0,19,17,16222.4597222,0,0,0.2
8892,8,160.24,1,1,54,0,65,0,1,1,0,0,0,0,1,1,0,15,15,0.000555555555556,0,0,0.25641025641
8893,5,9966.02,1,1,29,2,160,711,3,0,1,0,0,0,0,0,0,15,18,17067.2941667,0,0,0.148148148148
8894,11,130.56,0,1,22,2,68,446,4,1,1,1,0,0,0,1,0,1,15,10693.8930556,0,0,0.157894736842
8895,8,184.88,0,1,33,2,23,164,3,0,0,0,0,0,0,0,0,11,9,3933.64,0,0,1.0
8896,8,43.19,1,1,38,51,19,464,3,1,1,1,1,1,0,1,0,22,8,11122.9375,0,0,0.166666666667
8897,0,1106.88,1,0,30,0,8,23,4,0,1,0,0,0,0,0,0,21,18,548.407777778,0,0,0.148148148148
8898,6,2850.54,1,1,29,0,40,122,4,1,1,0,1,0,0,1,0,6,12,2910.45388889,0,0,0.173913043478
8899,6,273.7,1,1,64,33,59,638,1,1,0,0,1,1,1,1,0,0,21,15308.525,0,0,1.0
8900,8,23.08,1,1,62,0,10,381,1,1,0,1,1,1,0,1,0,20,6,9153.96194444,0,0,0.1
8901,0,299.0,1,0,34,0,25,54,3,0,0,0,0,0,1,0,0,5,7,1273.84972222,0,0,0.161290322581
8902,11,2703.03,1,1,22,9,39,364,3,0,1,1,1,1,0,0,0,14,7,8729.70055556,0,0,0.315789473684
8903,0,261.17,1,0,24,0,57,4,1,0,0,0,0,0,0,0,0,16,14,93.4783333333,0,0,0.888888888889
8904,0,470.96,1,0,97,0,45,1,1,0,0,0,0,0,1,1,0,4,20,15.2641666667,0,0,0.194805194805
8905,5,404.33,1,1,28,2,32,188,3,0,0,0,0,0,0,0,0,14,16,4514.79027778,0,0,0.208333333333
8906,5,44.92,1,1,34,4,25,253,4,0,0,0,0,0,0,0,0,1,17,6063.5375,0,0,0.137931034483
8907,0,3095.0,1,1,24,17,42,842,3,1,1,1,0,0,1,1,0,2,21,20202.6038889,0,0,0.142857142857
8908,5,19316.84,1,1,23,0,51,0,3,1,1,0,1,1,0,1,0,21,22,0.209166666667,0,0,0.611111111111
8909,0,160.24,1,1,20,15,95,999,3,1,1,0,0,0,0,0,0,15,12,23973.3011111,0,0,0.384615384615
8910,0,2100.93,0,0,35,1,29,59,3,0,0,0,0,0,0,0,0,2,17,1406.475,0,0,0.535714285714
8911,8,1847.14,1,1,31,0,29,0,3,0,1,0,0,0,0,0,0,18,18,0.000277777777778,0,0,0.142857142857
8912,0,696.6,0,0,9,0,1,3,1,0,0,1,0,0,0,0,1,14,10,68.9133333333,0,0,0.375
8913,8,2400.0,1,1,42,52,33,1101,3,1,1,1,1,1,0,1,0,14,17,26426.6138889,0,0,0.228571428571
8914,0,65.28,1,1,59,9,13,291,1,1,0,1,1,1,0,0,0,16,0,6992.46833333,0,0,0.186046511628
8915,8,1170.0,1,1,22,290,27,1083,4,1,0,1,1,1,0,1,0,19,2,25998.9583333,0,0,0.15
8916,0,2279.3,0,0,26,0,2,0,1,1,1,0,0,0,0,0,1,4,4,0.241944444444,0,0,0.173913043478
8917,0,185.5,1,0,17,0,2,0,1,0,0,1,0,0,0,0,1,5,6,0.555,0,0,0.0
8918,11,1640.53,1,1,25,5,35,73,4,0,1,0,0,0,0,0,0,10,11,1752.87555556,0,0,0.130434782609
8919,0,404.21,1,1,43,0,24,518,3,1,0,0,1,0,0,1,0,18,3,12440.4766667,0,0,0.941176470588
8920,6,611.69,1,1,66,57,20,1528,3,0,0,1,1,1,0,0,0,4,18,36662.0308333,0,0,0.177777777778
8921,8,20.0,1,1,33,4,34,855,3,1,1,1,0,0,1,1,0,5,19,20509.2769444,0,0,0.153846153846
8922,0,86.38,1,1,71,0,21,104,3,1,0,1,1,1,0,1,0,14,19,2501.11972222,0,0,0.19298245614
8923,11,199.83,1,1,19,0,28,0,3,0,1,1,0,0,0,0,0,19,19,0.000277777777778,0,0,0.307692307692
8924,8,175.0,1,1,58,0,58,432,4,1,0,0,1,0,0,1,0,22,20,10365.6083333,0,0,0.115384615385
8925,0,67.44,0,1,18,0,0,0,3,1,0,0,0,0,1,1,1,20,20,0.000277777777778,0,0,1.0
8926,5,456.65,1,1,63,11,8,428,3,1,0,1,0,0,0,1,0,17,15,10270.1563889,0,0,0.12962962963
8927,0,10.0,1,1,35,4,54,390,3,1,1,0,1,1,1,1,0,22,19,9356.33083333,0,0,0.166666666667
8928,6,334.66,1,1,44,5,12,1265,4,1,1,1,1,0,0,1,0,18,0,30366.0805556,0,0,0.555555555556
8929,8,118.04,1,1,53,150,64,864,3,1,0,0,1,1,0,1,0,20,15,20731.3877778,0,0,0.131578947368
8930,8,48.11,1,0,48,7,21,258,4,1,0,1,1,1,0,0,0,23,13,6181.37166667,0,0,0.0487804878049
8931,0,175.0,1,1,28,0,9,0,1,1,0,1,1,0,0,1,0,15,15,0.0,0,0,0.208333333333
8932,5,347.06,1,1,29,0,11,367,4,0,0,1,1,0,0,0,0,6,2,8803.74694444,0,0,0.16
8933,0,3456.71,1,0,31,1,41,241,3,0,0,0,1,1,0,0,0,17,15,5781.80666667,0,0,0.185185185185
8934,0,2750.0,1,1,28,7,106,624,3,1,1,0,0,0,0,1,0,21,21,14975.4563889,0,0,0.190476190476
8935,5,111.47,1,1,83,0,51,0,1,0,0,1,1,1,0,0,0,10,11,1.04666666667,0,0,0.15
8936,0,1307.01,1,0,55,14,9,323,3,0,1,1,0,1,0,0,0,10,11,7752.96333333,0,0,0.152173913043
8937,8,22.0,1,0,68,148,40,1287,3,1,1,0,1,1,1,1,0,20,22,30890.2411111,0,0,0.12962962963
